mno_order_attack_continue|Ordina ai tuoi uomini di continuare l'attacco.
mno_order_retreat|Richiama indietro le truppe.
menu_battle_debrief|{s11}^^Le tue perdite:{s8}{s10}^^Le perdite del nemico:{s9}^^{s3}
menu_total_victory|Non dovresti leggere questo... {s9}
menu_enemy_slipped_away|{s17}
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Arrivi in mezzo alla battaglia tra {s2} e {s1}. Decidi di...
mno_pre_join_help_attackers|Muoverti in aiuto di {s2}.
mno_pre_join_help_defenders|Fornire sostegno a {s1}.
mno_pre_join_leave|Non farti coinvolgere.
menu_join_battle|Stai aiutando {s2} contro {s1}. Avete {reg10} truppe pronte per la battaglia contro le {reg11} del nemico.
mno_join_attack|{s7} il nemico.
mno_join_order_attack|Ordina alle tue truppe di attaccare con i tuoi alleati mentre tu resti nelle retrovie.
mno_join_leave|Lascia.
menu_join_order_attack|{s4}^^Le tue perdite: {s8}^^Le perdite alleate: {s9}^^Le perdite del nemico: {s10}
menu_zendar|Entri nella città di Zendar.
mno_zendar_enter| 
mno_zendar_enter_door|Porta per il centro della città.
mno_zendar_tavern| 
mno_zendar_tavern_door|Porta della locanda.
mno_zendar_merchant| 
mno_zendar_merchant_door|Porta per il mercato.
mno_zendar_arena| 
mno_zendar_arena_door|Porta dell'arena.
mno_town_1_leave| 
menu_salt_mine|Entri nella miniera di sale.
mno_enter|Entra.
menu_four_ways_inn|Arrivi alla Locanda Quattro Vie.
menu_test_scene|Entra in una scena test.
menu_quarry1|Sei arrivato in una Cava. I suoni di Carri e Picconi riempiono l'aria come il lavoro degli uomini liberi.
menu_salt_mine_vc|Sei arrivato in una Miniera di Sale. I suoni di Carri e Pale riempiono l'aria come il lavoro degli uomini liberi.
mno_enter_sm|Entra.
mno_leave_sm|Parti.
menu_lumber_camp|Sei Arrivato in un Campo di Legname. Il suono di Asce e Seghe riempiono l'aria come il lavoro degli uomini liberi.
mno_enter_lc|Entra.
mno_leave_lc|Parti.
menu_farmstead_special|Sei Arrivato in una Fattoria. Le Fatorie Producono Prodotti Alimentari, Quindi qui sono più Economici.^{s10}
mno_take_cattle|Prendi un pò del suo bestiame.
mno_enter_fs|Entra.
mno_leave_fs|Parti.
menu_hadrian_wall1|Sei Arrivato ai resti di quello che una volta era il Vallo di Hadrian.
menu_celidon_forest|Davanti a voi c'è un posto strano che sembra emanare un'energia mistica del passato.
menu_hidden_valley|Sei arrivato in un posto strano che assomiglia a delle rovine romane. I tuoi uomini si accampano dietro di voi mentre cominciate ad esplorare ...
menu_dhorak_keep|Entra nella Fortezza Dhorak
menu_join_siege_outside|{s1} è assediato da {s2}.
mno_approach_besiegers|Avvicinati al campo degli assedianti.
mno_pass_through_siege|Oltrepassa le linee d'assedio ed entra a {s1}.
menu_cut_siege_without_fight| Gli assedianti ti lasciano avvicinare ai cancelli senza attaccarti.
menu_besiegers_camp_with_allies|{s1} rimane sotto assedio. Le bandiere di {s2} sventolano sul campo degli assedianti, mentre tu e i tuoi uomini ricevete il benvenuto.
mno_talk_to_siege_commander|Richiedi un incontro con il comandante.
mno_join_siege_with_allies|Unisciti al prossimo assalto.
mno_join_siege_stay_back|Ordina ai tuoi uomini di unirsi al prossimo assalto senza di te.
menu_castle_outside|Sei all'esterno di {s2}.{s11} {s3} {s4}
mno_approach_gates|Avvicinati al castello e saluta le guardie.
mno_town_sneak|Camuffati e prova ad intrufolarti a {s7}
mno_castle_start_siege|Assedia {reg6?la città:il castello}.
mno_castle_leave|Lascia.
menu_castle_guard|Ti avvicini ai cancelli. Gli uomini sulle mura ti scrutano attentamente.^^{s10}
mno_request_shelter|Chiedi di entrare nel castello.
mno_request_meeting_commander|Chiedi di incontrare il comandante.
mno_guard_leave|Lascia.
menu_castle_entry_granted|Dopo una breve attesa, le guardie aprono i cancelli e permettono a te e alla tua Compagnia di entrare.
menu_castle_entry_denied|Il signore del castello ha vietato il tuo ingresso entro le mura, e l'ufficiale delle guardie ti informa che i suoi uomini ti attaccheranno se ti avvicinerai ulteriormente.
menu_castle_meeting|Chi vuoi incontrare?
mno_guard_meet_s5|{s5}.
mno_forget_it|Lascia stare.
menu_castle_meeting_selected|La tua richiesta per un incontro viene trasmessa e finalmente {s6} appare nel cortile per parlare con te.
menu_port_attack|Stai attaccando il porto di {s1}. Hai {reg10} truppe in forma per la battaglia contro il nemico {reg11}.
mno_lead_attack|Porta i tuoi soldati in un assalto costiero.
mno_attack_stay_back|Ordina ai tuoi uomini di attaccare mentre tu rimani nelle retrovie...
mno_lift_siege|Abbandona l'attacco.
menu_castle_besiege|Sei sotto assedio {s1}. {s2}^^{s15} {s16} {s17} {s18} {s19} {s20} {s21} {s22}
mno_siege_request_meeting|Chiedi un incontro con il comandante del castello.
mno_siege_warfare_p|Guerra d'assedio (Pianifica Assedio).
mno_siege_assault_p|Guerra d'assedio (Prepara l'assalto).
mno_wait_24_hours|Aspetta fino a domani.
menu_siege_plan|Ti incontri con i tuoi consulenti per pianificare l'assedio e cercare di conquistare {s4} con le minor perdite possibili. La tua strategia potrebbe essere quello di portare il posto alla carestie e alla demoralizzazione.^^{s15} {s17} {s18} {s19} {s20}
mno_build_circunvalation|Blocco: Costruisce posti di Blocco e piccoli campi Tutt'intorno a {s4}.
mno_close_circunvalation|I posti di blocco sono Completati. Ora Ordina di attivare l'Osservazione.
mno_town_investigar|Indagare sulle difese: tenta di intrufolarsi all'interno. L'abilità Osservazione aiuta.
mno_traicion_interna|Trova un traditore all'interno delle difese di {s4}.
mno_traicion_interna3|Novità dagli uomini inviati in cerca di un traditore?
mno_infiltracion_interna|Invia alcuni uomini ad infiltrarsi nelle difese per causare danni.
mno_infiltracion_interna3|Novità dagli uomini inviati a infiltrarsi?
mno_build_varios|Ordina la costruzione di servizi igienico-sanitari per prevenire le malattie.
mno_destruir_campos_a|Saccheggia le fattorie e le aziende agricole nelle vicinanze per aumentare le tue scorte e impoverire il nemico.
mno_destruir_campos_b|Novità dagli uomini che ho inviato a saccheggiare coltivazioni e fattorie vicine?
menu_siege_assault|Il tempo è essenziale, e si teme l'arrivo dei rinforzi per il posto. Assaltare significherà pesanti perdite, ma avete fatto la vostra parte. ^^ {s17} {s18} {s19}
mno_scout_investigar|Chiamare gli scout che hanno raccolto informazioni su {s4}.
mno_poniendo_elementos_mantles|Ordina all'avanguardia di utilizzare i Mantelletti e di prepararsi per la carica dell'esercito principale.
mno_poniendo_elementos|Ordina all'avanguardia di piazzare il materiale d'assalto per la carica dell'esercito principale.
mno_castle_lead_attack|È arrivata l'ora. Guida i tuoi soldati all'assalto!
mno_build_mantlet|Costruisci Mantelletti.
mno_build_ladders|Costruisci l'attrezzatura e libera il terreno per l'assalto.
mno_build_siege_tower|Costruisci una torre d'assedio e altre attrezzature per assaltare la fortezza. Gli assalti possono provocare molte vittime.
menu_siege_attack_meets_sally|I difensori si apprestano a respingere l'assalto.
menu_nofood_siege_defenders_sally|La mancanza di cibo costringe i difensori disperati di {s4} ad un'incursione all'esterno nel tentativo di rompere l'assedio.
menu_surrender_siege_defenders_starved|I difensori di {s4} non possono più resistere. L mancanza di cibo li ha debilitati. Già i più deboli sono morti di fame, e in alcuni casi, la necessità ha portato a cannibalismo. ^ {s4} è pronto ad arrendersi...
menu_castle_attack_walls_simulate2|{s4}^^Le tue perdite: {s8}^^Le perdite del nemico: {s9}
menu_sneak_into_town_suceeded2|Travestito e sotto la copertura delle tenebre, ti sei infiltrato {s4}. È il momento di scoprire le loro difese.
menu_construct_saneamiento|I servizi igienico-sanitari sono importanti per impedire le malattie e ratti. È possibile costruire latrine e condutture per prevenire l'accumulo di fango e sporcizia dalla pioggia, e scavare un serbatoio per avere una fornitura d'acqua disponibile. Vuoi farlo? ^ ci vorranno 4 ore.
mno_build_saneamiento|Fallo.
menu_construct_circunvalation|Bloccando un luogo protegge le tue truppe durante l'assedio, aiuta ad per evitare alcuni schermagliatori nemici e impedisce l'ingresso di cibo e rinforzi. Inoltre abbassa il morale del nemico e ti aiuta a negoziare la resa del posto. ^ ^ come membro del gruppo con il più alto punteggio dell'abilità dingegneria, ({reg2}), {reg3?you estimate:{s3} estimates} che la costruzione del blocco intorno al luogo richiederà {reg4} ore.
mno_build_circun_cont|Fallo.
menu_traicion_interna2|Le opere di assedio cominciano a demoralizzare i difensori. Alcuni dei vostri soldati sono disposti a contattare la guarnigione o gli abitanti di {s4} per sondare se qualcuno sarebbe disposto a commettere tradimento e facilitare la conquista. Hanno bisogno di 500 peningas per il lavoro.
mno_intentar_traicion|Consentire questi uomini di cercare un traditore.
menu_traicion_resultado1|Sono tornati senza notizie. Nessuno è disposto a diventare un traditore.
mno_back_behind|Beh, che sfortuna.
menu_traicion_resultado2|Signore! I nostri uomini sono stati scoperti vicino alle mura. Stanno combattendo per farsi strada {s4}. Guarda là presso la porta. Stanno cercando di fuggire, ma sono circondati...
mno_ayudar_infiltrados|Ordina: di inviare un ulteriore gruppo di uomini in loro aiuto.
mno_leave_men|Lascia gli uomini al loro destino. Sapevano cosa poteva succedere.
menu_traicion_resultado3|I tuoi uomini sono tornati. Un traditore all'interno del luogo ha incendiato i fienili e presto fuggirà {s4} per unirsi al tuo esercito. Il nemico perderà buona parte delle loro scorte di cibo a causa di questo.
mno_back_to_siege|Ben fatto.
menu_traicion_resultado4|I tuoi uomini sono tornati. Essi riferiscono che c'è un traditore che conosce la routine della guarnigione, e lui è disposto a portare una piccola forza per tendere un'imboscata al nemico quando arrivano per le forniture di acqua, al ruscello vicino fuori dalle mura...
mno_atacar_emboscada_player|Andate da soli con i vostri compagni più stretti.
mno_atacar_emboscada|Ordina: Di inviare un gruppo di uomini con il traditore per svolgere l'imboscata.
menu_emboscada_player|Muovendosi attraverso la vegetazione, avete preso i nemici di sorpresa e hanno dato una buona prova di voi stessi. Ora la guarnigione ci penserà due volte prima di inviare fuori gli uomini.
mno_emboscada_playerok|Vittoria!
menu_emboscada_nada|I tuoi uomini si spostano sotto la copertura della vegetazione, lontano dagli occhi vigili delle mura, ma quando arrivano al punto di incontro, non c'è nessuno. Il presunto traditore è stato scoperto o si è pentito. I tuoi uomini ritornano delusi.
mno_emboscada_nanai|Non preoccuparti. Ci sarà un'altra occasione.
menu_emboscada_lose|Allarme! Tradimento! Il presunto traditore ha portato i tuoi uomini in un'imboscata. Stanno combattendo disperatamente, lasciando molti uomini sul campo.
mno_regreso_lucha|Le tue peggiori paure si sono avverate.
menu_emboscada_victory|Il traditore conduce i tuoi uomini attraverso la notte ad una collina che controlla il percorso di un pozzo. I tuoi uomini assumono posizioni nella vegetazione, in silenzio, le loro facce tinte di nero. Allo spuntar del giorno, i tuoi uomini individuano un folto gruppo di nemici con l'acqua. ^ ^ un grido di battaglia riempie la valle e i tuoi soldati cadono sul nemico come una marea di morte... uccidendone molti.
menu_traicion_resultado5|Quando i tuoi uomini ritornano, ti dicono che hanno contattato un uomo che ha il controllo delle razioni, e ha promesso di aumentare il prezzo del cibo ai suoi concittadini per seminare il malcontento, che li rende più propensi abbandonare la fortezza.
mno_traicion_moral|Perfetto!
menu_traicion_lucha|I tuoi uomini e quelli del nemico combattono fino alla morte ai piedi delle mura, dove tutto è sfavorevole per le tue truppe. Li guardi mentre combattono e si ritirano verso di voi. Molti corpi rimangono idietro. ^ ^ le tue vittime: {s8} ^ ^ vittime del nemico: {s9}
menu_infiltracion_resultado1|Sono tornati senza notizie. Non sono riusciti ad entrare nell'insediamento.
menu_infiltracion_resultado2|Signore! I nostri uomini sono stati scoperti in {s4}. Purtroppo, nessuno è tornato. Sono stati tutti uccisi o catturati.
mno_muertos_infiltrado|Notizie terribili.
menu_infiltracion_resultado3|Vittoria! Sono riusciti a bruciare diversi negozi di alimentari. Il nemico è demoralizzato. Forse è il momento di chiedere la resa.
menu_infiltracion_resultado3_c|Vittoria! Hanno ucciso molti bovini e contaminato le riserve di acqua. Il nemico è demoralizzato e il loro Signore ha perso fama. Forse è il momento di chiedere la resa.
menu_infiltracion_resultado4|I tuoi uomini sono tornati. Mi hanno riferito che alcuni guerrieri sono insoddisfatti, e alcuni sono convinti di passare al tuo fianco. Se siete d'accordo, loro lasciaranno la città questa notte per unirsi al vostro esercito. Prima di andarsene, promettono di causare disordini per facilitare la resa del luogo.
mno_aceptar_si|Sono i benvenuti.
menu_infiltracion_resultado4_c|I tuoi uomini sono tornati. Mi hanno detto che hanno avvelenato l'acqua di alcuni pozzi e nelle vicinanze di corsi d'acqua. Questo dovrebbe far ammalare molti nella guarnigione.
mno_aceptar_ok|Questa è una buona notizia. Lascerà meno uomini per difendere le mura.
menu_infiltracion_resultado5|Oh, signore. Il nemico ha inviato un sacco con le teste dei tuoi uomini. Alcuni dei nostri soldati hanno visto, e la paura dilaga nel campo.
mno_infiltracion_moral|Vigliacchi! Come possono un paio di teste affondare il morale dell'esercito? Sono Uomini o bestiame?
; menu_campos_cercanos1|Sir, crops and farms were burned, but since this is not the harvest season, it wasn't possible to get food.
mno_back_behind_d|Ben fatto, non ti preoccupare.
; menu_campos_cercanos2|Sir, crops and farms were burned, and as it is the harvest season, we found an abundance of food.
mno_back_behind_c|Ben fatto, il cibo è sempre benvenuto.
; menu_campos_cercanos2_c|Sir, crops and farms were burned. The grain is still green, but edible. We found an abundance of food.
; menu_campos_cercanos3|Sir, we burned the fields, but as it is after the harvest time, there was no grain left. However, the farmers have left some of their cattle behind.
mno_back_behind_b|Il cibo è sempre benvenuto.
; menu_campos_cercanos4|We have encountered problems. The fields were burned, but the farmers struck back with support from some members of the garrison.^^Your casualties: {s8}^^Enemy casualties: {s9}
mno_back_behind_a|Notizie terribili!
; menu_poner_escaleras|Your vanguard advances, bringing ladders, shovels and other useful siege equipment... A display of men armed with ranged weapons goes forth, attracting the enemy's missiles. Your heart races in its bony cage. Somehow, all battles seem to be the first.^The thrill, terror and sweat are there, always. You noticed how your men made a shield formation and advanced over the walls...^^Your casualties: {s8}^^Enemy casualties: {s9}
mno_back_behind_esc1|I tuoi uomini hanno incontrato il nemico. E' il tuo momento...
; menu_poner_escaleras_mantlets|Your vanguard advances, bringing ladders, mantlets, shovels and other useful siege equipment... A display of men armed with ranged weapons goes forth, guarded by mantlets, attracting the enemy's missiles. Your heart races in its bony cage. Somehow, all battles seem to be the first.^The thrill, terror and sweat are there, always. You noticed how your men made a shield formation and advanced over the walls. Using the mantles saved many lives.^^Your casualties: {s8}^^Enemy casualties: {s9}
mno_back_behind_esc2|I tuoi uomini hanno incontrato il nemico. E' il tuo momento...
; menu_informacion_ciudad|The scout stops in front of you: '{s11}^^{s12} {s1} {s5}^^{s17}
menu_castle_besiege_inner_battle|{s1}
; menu_build_mantles2|The mantlets help protect your men when they have to use assault equipment. They save many lives. As the party member with the highest Engineer skill, ({reg2}), {reg3?you estimate:{s3} estimates} that it will take {reg4} hours to build mantlets.
mno_build_mantles|Fallo.
; menu_construct_ladders|As the party member with the highest Engineer skill ({reg2}), {reg3?you estimate:{s3} estimates} that it will take {reg4} hours to build enough equipment for the assault.
mno_build_ladders_cont|Fallo.
; menu_construct_siege_tower|As the party member with the highest Engineer skill, ({reg2}), {reg3?you estimate:{s3} estimates} that building a siege tower and other equipment for assault will take {reg4} hours.
mno_build_siege_tower_cont|Comincia a costruire.
menu_castle_attack_walls_simulate|{s4}^^Le tue perdite: {s8}^^Le perdite del nemico: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Le tue perdite: {s8}^^Le perdite alleate: {s9}^^Le perdite del nemico: {s10}
menu_castle_taken_by_friends|Niente da vedere qui.
; menu_castle_taken|The battle for {s60} is almost over. Your troops are eager to start plundering the {reg2?town:fort}. {s10}^You may decide to forbid your troops to harm the {reg2?town:fort} if you want to conquer it for your faction, but your troops may lose morale. You can allow some plundering and keep the {reg2?town:fort}, or you may want to just fill your purse a bit and leave the plundered place for the enemy. Finally, you could also decide to devastate the place completely in order to gain as much loot as possible, enslave the inhabitants, and make it worthless for its owner.
; mno_saqueo_noallowed|Conquer the {reg2?town:fort}, but forbid plundering.
; mno_keep_plunder|Conquer and plunder the {reg2?town:fort}.
; mno_saqueo_normal|Plunder the {reg2?town:fort} and leave.
; mno_saqueo_total|Devastate the place and leave.
; menu_castle_taken_plunder|The {reg2?town:fort} is plundered. You have collected {reg7} peningas.
; menu_castle_taken_native|{s3} has fallen to your troops, and you now have full control of the {reg2?town:fort}. {reg1? You may station troops here to defend it against enemies who may try to recapture it. Also, you should select now whether you will hold the {reg2?town:castle} yourself or give it to a faithful vassal...:}
; menu_castle_taken_keepplunder|{s3} has fallen to your troops, and you now have full control of the {reg2?town:fort}. Your troops run through the streets getting as much stuff as they can carry. The {reg2?town:fort} is plundered. You have collected {reg7} peningas.{reg1? You may station troops here to defend it against enemies who may try to recapture it. Also, you should select now whether you will hold the {reg2?town:castle} yourself or give it to a faithful vassal...:}
; menu_castle_taken_2|{s3} has fallen to your troops, and you now have full control of the fort. It is time to send word to {s9} about your victory. {s5}
mno_castle_taken_claim|Chiedi che {s3} ti venga assegnato.
; mno_castle_taken_claim_2|Request that {s3} be awarded to your {reg59?husband:wife}.
; mno_castle_taken_no_claim|Ask for no rewards.
; menu_saqueo_loot_continue|This settlement has been looted.
; menu_requested_castle_granted_to_player|You receive a message from your liege, {s3}.^^ {reg4?She:He} has decided to grant {s2}{reg3? and the nearby village of {s4}:} to you, with all due incomes and titles, to hold in {reg4?her:his} name for as long as you maintain your oath of homage.
menu_requested_castle_granted_to_player_husband|Hai recevuto un messaggio dal sovrano, {s3}.^^ {reg4?Lei:Lui} ha deciso di concedere {s2}{reg3? e il vicino villaggio di {s4}:} a tuo marito, {s7}.
; menu_requested_castle_granted_to_another|You receive a message from your monarch, {s3}.^^ 'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give you ownership of the castle, but that is a favour that I fear I cannot grant, as you already hold significant estates in my realm. Instead I have sent you {reg6} peningas to cover the expenses of your campaign, but {s2} I give to {s5}.' 
mno_accept_decision|Accetta la decisione.
mno_leave_faction|Decidi che è inaccettabile! Sciogli il giuramento di fedeltà!
; menu_requested_castle_granted_to_another_female|You receive a message from your monarch, {s3}.^^ 'I was most pleased to hear of your valiant efforts in the capture of {s2}. Your victory has gladdened all our hearts. You also requested me to give ownership of the castle to your husband, but that is a favour that I fear I cannot grant, as he already holds significant estates in my realm. Instead I have sent you {reg6} peningas to cover the expenses of your campaign, but {s2} I give to {s5}.' 
; menu_leave_faction|Renouncing your oath is a grave act. Your lord may condemn you and confiscate your lands and holdings. However, if you return them on your own free will, he may let the betrayal go unpunished.
mno_leave_faction_give_back|Sciogli il tuo giuramento e rinuncia alle tue proprietà.
mno_leave_faction_hold|Sciogli il tuo giuramento e mantieni le tue proprietà, compreso {s2}.
mno_leave_faction_cancel|Rimani fedele e accetta la decisione.
; menu_give_center_to_player|Your lord offers to extend your fiefs! {s1} sends the word that he is willing to grant {s2} to you in payment for your loyal service, adding it to your holdings. What is your answer?
mno_give_center_to_player_accept|Accetta l'offerta.
; mno_give_center_to_player_reject|Reject the offer. You have no interest in holding {s2}.
menu_give_center_to_player_2|Con una breve ma intensa cerimonia, si conferma che tu sia governante di {s2}{reg3? e dell'annesso villaggio di {s4}:}. {reg3?Essi diverranno:Esso diverrà} parte dei tuoi domini. Ora potrai riscuotere tasse e affitti dalla tua tenuta, assoldare militari tra la popolazione nonchè gestire il territorio secondo i tuoi voleri. Tuttavia, hai il dovere difendere il tuo feudo e la sua popolazione dai pericoli e a far rispettare la legge e l'ordine.
menu_oath_fulfilled|Hai stipulato un contratto con {s1} con il quale offri i tuoi servigi per un tempo determinato. Il tuo contratto si è ora concluso. Cosa farai?
mno_renew_oath|Rinnova il contratto con {s1} per un altro mese.
mno_dont_renew_oath|Liberati da ogni legame.
menu_siege_started_defender|{s1} sta lanciando l'assalto alle mura di {s2}. Tu hai {reg10} pronte per la battaglia contro le {reg11} del nemico. Decidi di...
mno_siege_defender_join_battle|Unirti alla battaglia.
mno_siege_defender_troops_join_battle|Ordinare ai tuoi uomini di unirsi alla battaglia senza di te.
menu_siege_join_defense|{s4}^^Le tue perdite: {s8}^^Le perdite alleate: {s9}^^Le perdite del nemico: {s10}
menu_enter_your_own_castle|{s10}
; menu_village|{s10} {s12}^{s11}^{s6}{s7}^^{s15}
mno_village_manage|Gestisci il villaggio.
mno_recruit_volunteers|Recluta volontari.
mno_village_center|Vai al centro del villaggio.
mno_village_center_door|Porta per il centro del villaggio.
mno_meet_leader|Incontra il Capo.
mno_meet_leader_door|Porta per il centro del villaggio.
mno_village_buy_food|Compra vettovaglie dai contadini.
mno_comprar_cattle|Vorrei comprare del bestiame.
mno_village_attack_bandits|Attacca i banditi.
mno_village_wait|Aspetta qui per un po' di tempo.
; mno_collect_taxes_qst|{reg5?Continue collecting taxes:Collect taxes}.
mno_train_peasants_against_bandits_qst|Addestra i paesani.
mno_village_hostile_action|Compi un'azione ostile.
mno_village_leave|Parti...
; menu_village_hostile_action|What action do you have in mind?^ (You need over 30 troops.)
; mno_village_force_convert|Try to convert the peasants forcefully.
; mno_village_take_food|Force peasants to give you supplies.
mno_village_steal_cattle|Ruba del bestiame.
; mno_enslave_villagers|Enslave the villagers.
mno_village_loot|Saccheggia il villaggio e successivamente brucialo.
menu_recruit_volunteers|{s18}
; mno_continue_not_enough_gold|I don't have enough money.
mno_recruit_them|Reclutarli ({reg6} peningas).
; menu_village_hunt_down_fugitive_defeated|A heavy blow from the fugitive sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_confront_contact_defeated|A heavy blow from the villager sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
; menu_village_hunt_lover_defeated|A heavy blow from the ghost sends you to the ground, and your vision spins and goes dark. Time passes. When you open your eyes again, you find yourself battered and bloody, but luckily none of the wounds appear to be lethal.
