mno_call_back|Richiama indietro le truppe.
menu_order_attack_2|{s4}^^Le tue perdite: {s8}^^Le perdite del nemico: {s9}
mno_order_attack_continue|Ordina ai tuoi uomini di continuare l'attacco.
mno_order_retreat|Richiama indietro le truppe.
menu_battle_debrief|{s11}^^Le tue perdite:{s8}{s10}^^Le perdite del nemico:{s9}^^{s3}
menu_total_victory|Non dovresti leggere questo... {s9}
menu_enemy_slipped_away|{s17}
menu_permanent_damage|{s0}
mno_s0|{s0}
menu_pre_join|Arrivi in mezzo alla battaglia tra {s2} e {s1}. Decidi di...
mno_pre_join_help_attackers|Muoverti in aiuto di {s2}.
mno_pre_join_help_defenders|Fornire sostegno a {s1}.
mno_pre_join_leave|Non farti coinvolgere.
menu_join_battle|Stai aiutando {s2} contro {s1}. Avete {reg10} truppe pronte per la battaglia contro le {reg11} del nemico.
mno_join_attack|{s7} il nemico.
mno_join_order_attack|Ordina alle tue truppe di attaccare con i tuoi alleati mentre tu resti nelle retrovie.
mno_join_leave|Lascia.
menu_join_order_attack|{s4}^^Le tue perdite: {s8}^^Le perdite alleate: {s9}^^Le perdite del nemico: {s10}
menu_zendar|Entri nella città di Zendar.
mno_zendar_enter| 
mno_zendar_enter_door|Porta per il centro della città.
mno_zendar_tavern| 
mno_zendar_tavern_door|Porta della locanda.
mno_zendar_merchant| 
mno_zendar_merchant_door|Porta per il mercato.
mno_zendar_arena| 
mno_zendar_arena_door|Porta dell'arena.
mno_town_1_leave| 
menu_salt_mine|Entri nella miniera di sale.
mno_enter|Entra.
menu_four_ways_inn|Arrivi alla Locanda Quattro Vie.
menu_test_scene|Entra in una scena test.
menu_quarry1|Sei arrivato in una Cava. I suoni di Carri e Picconi riempiono l'aria come il lavoro degli uomini liberi.
mno_enterqu|Entra.
mno_leavequ|Parti.
menu_salt_mine_vc|Sei arrivato in una Miniera di Sale. I suoni di Carri e Pale riempiono l'aria come il lavoro degli uomini liberi.
mno_enter_sm|Entra.
mno_leave_sm|Parti.
menu_lumber_camp|Sei Arrivato in un Campo di Legname. Il suono di Asce e Seghe riempiono l'aria come il lavoro degli uomini liberi.
mno_enter_lc|Entra.
mno_leave_lc|Parti.
menu_farmstead_special|Sei Arrivato in una Fattoria. Le Fatorie Producono Prodotti Alimentari, Quindi qui sono più Economici.^{s10}
mno_take_cattlefs|Prendi un pò del suo bestiame.
mno_enter_fs|Entra.
mno_leave_fs|Parti.
menu_hadrian_wall1|Sei Arrivato ai resti di quello che una volta era il Vallo di Hadrian.
mno_enter_hw|Entra.
mno_leave_hw|Parti.
menu_celidon_forest|Davanti a voi c'è un posto strano che sembra emanare un'energia mistica del passato.
mno_enter_ce|Entra.
mno_leave_ce|Parti.
menu_hidden_valley|Sei arrivato in un posto strano che assomiglia a delle rovine romane. I tuoi uomini si accampano dietro di voi mentre cominciate ad esplorare ...
mno_enter_hv|Indaga.
mno_leave_hv|Parti.
menu_dhorak_keep|Entra nella Fortezza Dhorak
menu_join_siege_outside|{s1} è assediato da {s2}.
mno_approach_besiegers|Avvicinati al campo degli assedianti.
mno_pass_through_siege|Oltrepassa le linee d'assedio ed entra a {s1}.
menu_cut_siege_without_fight| Gli assedianti ti lasciano avvicinare ai cancelli senza attaccarti.
menu_besiegers_camp_with_allies|{s1} rimane sotto assedio. Le bandiere di {s2} sventolano sul campo degli assedianti, mentre tu e i tuoi uomini ricevete il benvenuto.
mno_talk_to_siege_commander|Richiedi un incontro con il comandante.
mno_join_siege_with_allies|Unisciti al prossimo assalto.
mno_join_siege_stay_back|Ordina ai tuoi uomini di unirsi al prossimo assalto senza di te.
menu_castle_outside|Sei all'esterno di {s2}.{s11} {s3} {s4}
mno_approach_gates|Avvicinati al castello e saluta le guardie.
mno_town_sneak|Camuffati e prova ad intrufolarti a {s7}
mno_castle_start_siege|Assedia {reg6?la città:il castello}.
mno_castle_leave|Lascia.
menu_castle_guard|Ti avvicini ai cancelli. Gli uomini sulle mura ti scrutano attentamente.^^{s10}
mno_request_shelter|Chiedi di entrare nel castello.
mno_request_meeting_commander|Chiedi di incontrare il comandante.
mno_guard_leave|Lascia.
menu_castle_entry_granted|Dopo una breve attesa, le guardie aprono i cancelli e permettono a te e alla tua Compagnia di entrare.
menu_castle_entry_denied|Il signore del castello ha vietato il tuo ingresso entro le mura, e l'ufficiale delle guardie ti informa che i suoi uomini ti attaccheranno se ti avvicinerai ulteriormente.
menu_castle_meeting|Chi vuoi incontrare?
mno_guard_meet_s5|{s5}.
mno_forget_it|Lascia stare.
menu_castle_meeting_selected|La tua richiesta per un incontro viene trasmessa e finalmente {s6} appare nel cortile per parlare con te.
menu_port_attack|Stai attaccando il porto di {s1}. Hai {reg10} truppe in forma per la battaglia contro il nemico {reg11}.
mno_lead_attack|Porta i tuoi soldati in un assalto costiero.
mno_attack_stay_back|Ordina ai tuoi uomini di attaccare mentre tu rimani nelle retrovie...
mno_lift_siege|Abbandona l'attacco.
menu_castle_besiege|Sei sotto assedio {s1}. {s2}^^{s15} {s16} {s17} {s18} {s19} {s20} {s21} {s22}
mno_siege_request_meeting|Chiedi un incontro con il comandante del castello.
mno_siege_warfare_p|Guerra d'assedio (Pianifica Assedio).
mno_siege_assault_p|Guerra d'assedio (Prepara l'assalto).
; mno_siege_assault_camp|Your Siege Camp.
mno_wait_24_hours|Aspetta fino a domani.
menu_siege_plan|Ti incontri con i tuoi consulenti per pianificare l'assedio e cercare di conquistare {s4} con le minor perdite possibili. La tua strategia potrebbe essere quello di portare il posto alla carestie e alla demoralizzazione.^^{s15} {s17} {s18} {s19} {s20}
mno_build_circunvalation|Bloccare: costruisce posti di blocco intorno {s4}
mno_close_circunvalation|I posti di blocco sono Completati. Ora Ordina di attivare l'Osservazione.
mno_town_investigar|Indagare sulle difese: tenta di intrufolarsi all'interno. L'abilità Osservazione aiuta.
mno_traicion_interna|Trova un traditore all'interno delle difese di {s4}.
mno_traicion_interna3|Novità dagli uomini inviati in cerca di un traditore?
mno_infiltracion_interna|Invia alcuni uomini ad infiltrarsi nelle difese per causare danni.
mno_infiltracion_interna3|Novità dagli uomini inviati a infiltrarsi?
mno_build_varios|Ordina la costruzione di servizi igienico-sanitari per prevenire le malattie.
mno_destruir_campos_a|Saccheggia le fattorie vicine per risanare le tue scorte e danneggiare il nemico.
mno_destruir_campos_b|Novità dagli uomini che ho inviato a saccheggiare coltivazioni e fattorie vicine?
menu_siege_assault|Il tempo è essenziale, e si teme l'arrivo dei rinforzi per il posto. Assaltare significherà pesanti perdite, ma avete fatto la vostra parte. ^^ {s17} {s18} {s19}
; mno_scout_investigar|Call the scouts for a report on {s4}.
mno_poniendo_elementos_mantles|Ordina all'avanguardia di utilizzare i Mantelletti e di prepararsi per la carica dell'esercito principale.
mno_poniendo_elementos|Ordina all'avanguardia di piazzare il materiale d'assalto per la carica dell'esercito principale.
mno_castle_lead_attack|È arrivata l'ora. Guida i tuoi soldati all'assalto!
mno_build_mantlet|Costruisci Mantelletti.
mno_build_ladders|Costruisci l'attrezzatura e libera il terreno per l'assalto.
mno_build_siege_tower|Costruisci una torre d'assedio e altre attrezzature per assaltare la fortezza. Gli assalti possono provocare molte vittime.
menu_siege_attack_meets_sally|I difensori si apprestano a respingere l'assalto.
menu_nofood_siege_defenders_sally|La mancanza di cibo costringe i difensori disperati di {s4} ad un'incursione all'esterno nel tentativo di rompere l'assedio.
menu_surrender_siege_defenders_starved|I difensori di {s4} non possono più resistere. L mancanza di cibo li ha debilitati. Già i più deboli sono morti di fame, e in alcuni casi, la necessità ha portato a cannibalismo. ^ {s4} è pronto ad arrendersi...
menu_castle_attack_walls_simulate2|{s4}^^Le tue perdite: {s8}^^Le perdite del nemico: {s9}
menu_sneak_into_town_suceeded2|Travestito e sotto la copertura delle tenebre, ti sei infiltrato {s4}. È il momento di scoprire le loro difese.
menu_construct_saneamiento|I servizi igienico-sanitari sono importanti per impedire le malattie e ratti. È possibile costruire latrine e condutture per prevenire l'accumulo di fango e sporcizia dalla pioggia, e scavare un serbatoio per avere una fornitura d'acqua disponibile. Vuoi farlo? ^ ci vorranno 4 ore.
mno_build_saneamiento|Fallo.
menu_construct_circunvalation|Bloccando un luogo protegge le tue truppe durante l'assedio, aiuta ad per evitare alcuni schermagliatori nemici e impedisce l'ingresso di cibo e rinforzi. Inoltre abbassa il morale del nemico e ti aiuta a negoziare la resa del posto. ^ ^ come membro del gruppo con il più alto punteggio dell'abilità dingegneria, ({reg2}), {reg3?you estimate:{s3} estimates} che la costruzione del blocco intorno al luogo richiederà {reg4} ore.
mno_build_circun_cont|Fallo.
menu_traicion_interna2|Le opere di assedio cominciano a demoralizzare i difensori. Alcuni dei vostri soldati sono disposti a contattare la guarnigione o gli abitanti di {s4} per sondare se qualcuno sarebbe disposto a commettere tradimento e facilitare la conquista. Hanno bisogno di 500 peningas per il lavoro.
mno_intentar_traicion|Consentire questi uomini di cercare un traditore.
menu_traicion_resultado1|Sono tornati senza notizie. Nessuno è disposto a diventare un traditore.
mno_back_behind|Beh, che sfortuna.
menu_traicion_resultado2|Signore! I nostri uomini sono stati scoperti vicino alle mura. Stanno combattendo per farsi strada {s4}. Guarda là presso la porta. Stanno cercando di fuggire, ma sono circondati...
mno_ayudar_infiltrados|Ordina: di inviare un ulteriore gruppo di uomini in loro aiuto.
mno_leave_men|Lascia gli uomini al loro destino. Sapevano cosa poteva succedere.
menu_traicion_resultado3|I tuoi uomini sono tornati. Un traditore all'interno del luogo ha incendiato i fienili e presto fuggirà {s4} per unirsi al tuo esercito. Il nemico perderà buona parte delle loro scorte di cibo a causa di questo.
mno_back_to_siege|Ben fatto.
menu_traicion_resultado4|I tuoi uomini sono tornati. Essi riferiscono che c'è un traditore che conosce la routine della guarnigione, e lui è disposto a portare una piccola forza per tendere un'imboscata al nemico quando arrivano per le forniture di acqua, al ruscello vicino fuori dalle mura...
mno_atacar_emboscada_player|Andate da soli con i vostri compagni più stretti.
mno_atacar_emboscada|Ordina: Di inviare un gruppo di uomini con il traditore per svolgere l'imboscata.
menu_emboscada_player|Muovendosi attraverso la vegetazione, avete preso i nemici di sorpresa e hanno dato una buona prova di voi stessi. Ora la guarnigione ci penserà due volte prima di inviare fuori gli uomini.
mno_emboscada_playerok|Vittoria!
menu_emboscada_nada|I tuoi uomini si spostano sotto la copertura della vegetazione, lontano dagli occhi vigili delle mura, ma quando arrivano al punto di incontro, non c'è nessuno. Il presunto traditore è stato scoperto o si è pentito. I tuoi uomini ritornano delusi.
mno_emboscada_nanai|Non preoccuparti. Ci sarà un'altra occasione.
menu_emboscada_lose|Allarme! Tradimento! Il presunto traditore ha portato i tuoi uomini in un'imboscata. Stanno combattendo disperatamente, lasciando molti uomini sul campo.
mno_regreso_lucha|Le tue peggiori paure si sono avverate.
menu_emboscada_victory|Il traditore conduce i tuoi uomini attraverso la notte ad una collina che controlla il percorso di un pozzo. I tuoi uomini assumono posizioni nella vegetazione, in silenzio, le loro facce tinte di nero. Allo spuntar del giorno, i tuoi uomini individuano un folto gruppo di nemici con l'acqua. ^ ^ un grido di battaglia riempie la valle e i tuoi soldati cadono sul nemico come una marea di morte... uccidendone molti.
menu_traicion_resultado5|Quando i tuoi uomini ritornano, ti dicono che hanno contattato un uomo che ha il controllo delle razioni, e ha promesso di aumentare il prezzo del cibo ai suoi concittadini per seminare il malcontento, che li rende più propensi abbandonare la fortezza.
mno_traicion_moral|Perfetto!
menu_traicion_lucha|I tuoi uomini e quelli del nemico combattono fino alla morte ai piedi delle mura, dove tutto è sfavorevole per le tue truppe. Li guardi mentre combattono e si ritirano verso di voi. Molti corpi rimangono idietro. ^ ^ le tue vittime: {s8} ^ ^ vittime del nemico: {s9}
; mno_regreso_luchar|Well, no one gets left behind.
menu_infiltracion_resultado1|Sono tornati senza notizie. Non sono riusciti ad entrare nell'insediamento.
; mno_back_behindi|Just bad luck, I guess.
menu_infiltracion_resultado2|Signore! I nostri uomini sono stati scoperti in {s4}. Purtroppo, nessuno è tornato. Sono stati tutti uccisi o catturati.
mno_muertos_infiltrado|Notizie terribili.
menu_infiltracion_resultado3|Vittoria! Sono riusciti a bruciare diversi negozi di alimentari. Il nemico è demoralizzato. Forse è il momento di chiedere la resa.
; mno_back_to_siegei|Well, give them a barrel of mead.
menu_infiltracion_resultado3_c|Vittoria! Hanno ucciso molti bovini e contaminato le riserve di acqua. Il nemico è demoralizzato e il loro Signore ha perso fama. Forse è il momento di chiedere la resa.
; mno_back_to_siegein|Well, give them a barrel of mead.
menu_infiltracion_resultado4|I tuoi uomini sono tornati. Mi hanno riferito che alcuni guerrieri sono insoddisfatti, e alcuni sono convinti di passare al tuo fianco. Se siete d'accordo, loro lasciaranno la città questa notte per unirsi al vostro esercito. Prima di andarsene, promettono di causare disordini per facilitare la resa del luogo.
mno_aceptar_si|Sono i benvenuti.
; mno_leave_men1|It makes me uneasy. Forget about it.
menu_infiltracion_resultado4_c|I tuoi uomini sono tornati. Mi hanno detto che hanno avvelenato l'acqua di alcuni pozzi e nelle vicinanze di corsi d'acqua. Questo dovrebbe far ammalare molti nella guarnigione.
mno_aceptar_oki|Questa è una buona notizia. Lascerà meno uomini per difendere le mura.
menu_infiltracion_resultado5|Oh, signore. Il nemico ha inviato un sacco con le teste dei tuoi uomini. Alcuni dei nostri soldati hanno visto, e la paura dilaga nel campo.
mno_infiltracion_morali|Vigliacchi! Come possono un paio di teste affondare il morale dell'esercito? Sono Uomini o bestiame?
menu_campos_cercanos1|Sir, le coltivazione e gli allevamenti sono stati bruciati, ma dato che non era stagione del raccolto, è stato impossibile raccogliere cibo.
mno_back_behind_d|Ben fatto, non ti preoccupare.
menu_campos_cercanos2|Sir, coltivazioni e allevamenti sono stati bruciati, e siccome è la stagione abbiamo raccolto cibo in abbondanza.
mno_back_behind_c|Ben fatto, il cibo è sempre benvenuto.
menu_campos_cercanos2_c|Sir, coltivazioni e allevamenti sono stati bruciati. Il grano è ancora verde, ma commestibile. Abbiamo raccolto cibo in abbondanza.
; mno_back_behind_cc|Well done, food always is welcome.
menu_campos_cercanos3|Sir, Abbiamo bruciato i campi, ma siccome è stato dopo il periodo di raccolto, non c'è rimasto grano. Comunque, i contadini hanno risparmiato un po' del loro bestiame.
mno_back_behind_bc|Il cibo è sempre benvenuto.
menu_campos_cercanos4|Abbiamo incontrato problemi. I campi sono stati bruciati, ma gli agricoltori ci hanno respinto con supporto da alcuni membri della guarnigione.^^Le tue vittime: {s8}^^Vittime del nemico: {s9}
mno_back_behind_ac|Notizie terribili!
menu_poner_escaleras|La tua avanguardia avanza, porta scale, pale e altro equipaggiamento d'assedio utile... Un gruppo di uomini armati con armi a distanza avanza, attirando i proiettili del nemico. Il tuo cuore batte nella sua gabbia toracica. In qualche modo, tutte le battaglie sembrano essere le prime.^Il brivido, il terrore e il sudore sono sempre li. Hai notato come i tuoi uomini fanno una formazione di scudi e avanzano oltre le mura...^^Le tue perdite: {s8}^^Perdite del nemico: {s9}
mno_back_behind_esc1|I tuoi uomini hanno incontrato il nemico. E' il tuo momento...
menu_poner_escaleras_mantlets|La tua avanguardia avanza, porta scale, pale e altro equipaggiamento d'assedio utile... Un gruppo di uomini armati con armi a distanza avanza, protetti dai mantelletti, attirano i proiettili dei nemici. Il tuo cuore batte nella sua gabbia toracica. In qualche modo, tutte le battaglie sembrano essere le prime.^Il brivido, il terrore e il sudore sono sempre li. Noti come i tuoi uomini fanno una formazione di scudi e avanzano oltre le mura. L'utilizzo del mantelletto salva molte vite.^^Le tue perdite: {s8}^^Perdite del nemico: {s9}
mno_back_behind_esc2|I tuoi uomini hanno incontrato il nemico. E' il tuo momento...
; menu_informacion_ciudad|A scout appears before you: '{s11}^{s12}{s1}{s5}{s17}'
; mno_regreso_luchain|Thank you. Your information is important!
menu_castle_besiege_inner_battle|{s1}
menu_build_mantles2|I mantelletti aiutano a proteggere i tuoi uomini nel momento in cui devono usare l'equipaggiamento d'assalto. molte vite vengono salvate. Come membro della compagnia con il più alto abilità in Ingegneria, ({reg2}), {reg3?prevedi:{s3} prevede} che ci vorrà {reg4} ore per costruire dei mantelletti.
mno_build_mantles|Fallo.
menu_construct_ladders|Come membro della compagnia con la più alta abilità in Ingegneria ({reg2}), {reg3?prevedi:{s3} prevede} che ci vorrà {reg4} ore per costruire abbastanza equipaggiamento per l'assalto.
mno_build_ladders_cont|Fallo.
menu_construct_siege_tower|Come membro della compagnia con la più alta abilità in Ingegneria, ({reg2)}, {reg3?prevedi:{s3} prevede} che costruire una torre d'assedio e altro equipaggiamento per l'assalto ci vorranno {reg4} ore.
mno_build_siege_tower_cont|Comincia a costruire.
menu_castle_attack_walls_simulate|{s4}^^Le tue perdite: {s8}^^Le perdite del nemico: {s9}
menu_castle_attack_walls_with_allies_simulate|{s4}^^Le tue perdite: {s8}^^Le perdite alleate: {s9}^^Le perdite del nemico: {s10}
menu_castle_taken_by_friends|Niente da vedere qui.
; menu_castle_taken|The battle for {s60} is almost over. Your troops are eager to start plundering the {reg2?town:fort}. {s10}^You may decide to forbid your troops to harm the {reg2?town:fort} if you want to conquer it for your faction, but your troops may lose morale. You can allow some plundering and keep the {reg2?town:fort}, or you may want to just fill your purse a bit and leave the plundered place for the enemy. Finally, you could also decide to devastate the place completely in order to gain as much loot as possible, enslave the inhabitants, and make it worthless for its owner.
mno_saqueo_noallowed|Conquista {reg2?la città:il forte}, ma vieta il saccheggio.
mno_keep_plunder|Conquista e saccheggia {reg2?la città:il forte}.
mno_keep_plunder_2|Conquista e saccheggia {reg2?la città:il forte}.
mno_saqueo_normal|Saccheggia {reg2?la città:il forte} e vattene.
mno_saqueo_total|Devasta il posto e vattene.
menu_castle_taken_plunder|{reg2?la città:il forte} è saccheggiato. Hai raccolto {reg7} peningas.
menu_castle_taken_native|{s3} è caduto per mano delle tue truppe, e adesso hai il completo controllo {reg2?della città:del forte}. {reg1? puoi stanzionare truppe qui per difenderla da nemici che possono cercare di ricatturarla. Inoltre, adesso dovresti scegliere se terrai {reg2?la città:il castello} per te stesso oppure darlo a un fedele vassallo...:}
menu_castle_taken_keepplunder|{s3} è caduto per mano delle tue truppe, e adesso hai il completo controllo {reg2?della città:del forte}. Le tue truppe corrono per le strade afferrando più materiale possibile di quanto possano portare. {reg2?la città:il forte} è saccheggiato. hai raccolto {reg7} peningas. {reg1? puoi stanzionare truppe qui per difenderla da nemici che possono cercare di ricatturarla. Inoltre, adesso dovresti scegliere se terrai {reg2?la città:il castello} per te stesso oppure darlo a un fedele vassallo...:} 
menu_castle_taken_2|{s3} è caduto per mano delle tue truppe, e adesso hai il completo controllo del forte. è giunto il momento di mandare parola a {s9} della tua vittoria. {s5}
mno_castle_taken_claim|Chiedi che {s3} ti venga assegnato.
mno_castle_taken_claim_2|Richiedi che {s3} sia assegnato {reg59?tuo marito:tua moglie}.
mno_castle_taken_no_claim|Non chiedere ricompense.
menu_saqueo_loot_continue|Questo insediamento è stato saccheggiato
menu_requested_castle_granted_to_player|Ricevi un messaggio dal tuo signore, {s3}.^^ {reg4?Lei:Lui} ha deciso di concedere {s2}{reg3? e il vicino villaggio di {s4}:} a te, con tutto il dovuto e titoli, a tenere in {reg4?suo:suo} nome per tutto il tempo che mantieni il tuo giuramento di omaggio.
menu_requested_castle_granted_to_player_husband|Hai recevuto un messaggio dal sovrano, {s3}.^^ {reg4?Lei:Lui} ha deciso di concedere {s2}{reg3? e il vicino villaggio di {s4}:} a tuo marito, {s7}.
menu_requested_castle_granted_to_another|Ricevi un messaggio dal tuo monarca, {s3}.^^ 'Sono stato informato delle tue eroiche gesta e mi compiaccio vedendo che hai ottenuto la conquista di {s2}. La tua vittoria è una gioia per i nostri cuori. Hai chiesto che ti venga assegnata la proprietà del castello ma è un favore che non posso accordare, in quanto già possiedi rilevanti tenute nel mio regno. Ti ho inviato invece {reg6} denari per coprire le spese della tua campagna, ma {s2} sarà assegnato a {s5}.'
mno_accept_decision|Accetta la decisione.
mno_leave_faction|Decidi che è inaccettabile! Sciogli il giuramento di fedeltà!
menu_requested_castle_granted_to_another_female|Ricevi un messaggio dal tuo monarca, {s3}.^^ 'Sono stato informato delle tue eroiche gesta e mi compiaccio vedendo che hai ottenuto la conquista di {s2}. La tua vittoria è una gioia per i nostri cuori. Hai chiesto che la proprietà del castello venga assegnato a tuo marito ma è un favore che non posso accordare, in quanto già lui possiede rilevanti tenute nel mio regno. Ti ho inviato invece {reg6} denari per coprire le spese della tua campagna, ma {s2} sarà assegnato a {s5}.' 
mno_accept_decision2|Accetta la decisione.
menu_leave_faction|Rinunciare al tuo giuramento è un grave atto. Il tuo lord potrebbe condannarti e confiscarti le tue terre e possedimenti. Comunque, se le ridarai a loro di tua spontanea volontà, potrebbe lasciare il tradimento inpunito.
mno_leave_faction_give_back|Sciogli il tuo giuramento e rinuncia alle tue proprietà.
mno_leave_faction_hold|Sciogli il tuo giuramento e mantieni le tue proprietà, compreso {s2}.
mno_leave_faction_cancel|Rimani fedele e accetta la decisione.
menu_give_center_to_player|Il tuo sovrano ti offre di estendere i tuoi feudi! {s1} ti comunica che intende assegnarti {s2} in compenso del tuoi leali servigi, aggiungendolo ai tuoi possedimenti. Qual è la tua risposta?
mno_give_center_to_player_accept|Accetta l'offerta.
mno_give_center_to_player_reject|Rifiuti l'offerta. Non ti interessa avere {s2}.
menu_give_center_to_player_2|Con una breve ma intensa cerimonia, si conferma che tu sia governante di {s2}{reg3? e dell'annesso villaggio di {s4}:}. {reg3?Essi diverranno:Esso diverrà} parte dei tuoi domini. Ora potrai riscuotere tasse e affitti dalla tua tenuta, assoldare militari tra la popolazione nonchè gestire il territorio secondo i tuoi voleri. Tuttavia, hai il dovere difendere il tuo feudo e la sua popolazione dai pericoli e a far rispettare la legge e l'ordine.
menu_oath_fulfilled|Hai stipulato un contratto con {s1} con il quale offri i tuoi servigi per un tempo determinato. Il tuo contratto si è ora concluso. Cosa farai?
mno_renew_oath|Rinnova il contratto con {s1} per un altro mese.
mno_dont_renew_oath|Liberati da ogni legame.
